4FEZ-A,spliceosomal tri-snRNP complex,GO:0097526,0.0000
4FEZ-A,extracellular exosome,GO:0070062,0.0038
4FEZ-A,primary lysosome,GO:0005766,0.0000
4FEZ-A,transferase complex,GO:1990234,0.1566
4FEZ-A,proton-transporting two-sector ATPase complex, proton-transporting domain,GO:0033177,0.0031
4FEZ-A,proton-transporting ATP synthase complex, coupling factor F(o),GO:0045263,0.0012
4FEZ-A,plasma membrane bounded cell projection cytoplasm,GO:0032838,0.0007
4FEZ-A,spindle,GO:0005819,0.0000
4FEZ-A,organelle envelope,GO:0031967,0.0173
4FEZ-A,RNA polymerase II, holoenzyme,GO:0016591,0.0000
4FEZ-A,nuclear DNA-directed RNA polymerase complex,GO:0055029,0.0000
4FEZ-A,plasma membrane protein complex,GO:0098797,0.0360
4FEZ-A,membrane protein complex,GO:0098796,0.1453
4FEZ-A,mitochondrial outer membrane,GO:0005741,0.0000
4FEZ-A,postsynaptic density,GO:0014069,0.0000
4FEZ-A,host cell cytoplasm,GO:0030430,0.0004
4FEZ-A,host cellular component,GO:0018995,0.0024
4FEZ-A,proton-transporting two-sector ATPase complex, catalytic domain,GO:0033178,0.0147
4FEZ-A,condensed chromosome kinetochore,GO:0000777,0.0000
4FEZ-A,respiratory chain complex I,GO:0045271,0.0001
4FEZ-A,organelle lumen,GO:0043233,0.0348
4FEZ-A,cytoplasmic vesicle,GO:0031410,0.0073
4FEZ-A,collagen-containing extracellular matrix,GO:0062023,0.0000
4FEZ-A,myosin complex,GO:0016459,0.0000
4FEZ-A,integral component of organelle membrane,GO:0031301,0.0000
4FEZ-A,postsynaptic specialization,GO:0099572,0.0000
4FEZ-A,precatalytic spliceosome,GO:0071011,0.0000
4FEZ-A,90S preribosome,GO:0030686,0.0000
4FEZ-A,oxidoreductase complex,GO:1990204,0.1146
4FEZ-A,ATP-binding cassette (ABC) transporter complex,GO:0043190,0.0259
4FEZ-A,azurophil granule,GO:0042582,0.0000
4FEZ-A,synapse,GO:0045202,0.0005
4FEZ-A,mitochondrial inner membrane,GO:0005743,0.0061
4FEZ-A,DNA packaging complex,GO:0044815,0.0002
4FEZ-A,Sm-like protein family complex,GO:0120114,0.0000
4FEZ-A,RNA polymerase II, core complex,GO:0005665,0.0000
4FEZ-A,Golgi membrane,GO:0000139,0.0000
4FEZ-A,proton-transporting ATP synthase complex,GO:0045259,0.0263
4FEZ-A,chloroplast,GO:0009507,0.0192
4FEZ-A,external encapsulating structure,GO:0030312,0.1758
4FEZ-A,pilus,GO:0009289,0.0003
4FEZ-A,mitochondrial large ribosomal subunit,GO:0005762,0.0000
4RH6-A,membrane-enclosed lumen,GO:0031974,0.0063
4RH6-A,focal adhesion,GO:0005925,0.0000
4RH6-A,early endosome,GO:0005769,0.0000
4RH6-A,transporter complex,GO:1990351,0.0191
4RH6-A,nuclear speck,GO:0016607,0.0000
4RH6-A,mitochondrial ribosome,GO:0005761,0.0000
4RH6-A,membrane microdomain,GO:0098857,0.0002
4RH6-A,cell projection membrane,GO:0031253,0.0000
4RH6-A,transport vesicle,GO:0030133,0.0003
4RH6-A,chromosome, centromeric region,GO:0000775,0.0000
4RH6-A,host cell plasma membrane,GO:0020002,0.1192
4RH6-A,lamellipodium,GO:0030027,0.0000
4RH6-A,cytoplasmic vesicle membrane,GO:0030659,0.0005
4RH6-A,nuclear lumen,GO:0031981,0.0018
4RH6-A,chromosome,GO:0005694,0.0031
4RH6-A,mitochondrial small ribosomal subunit,GO:0005763,0.0000
4RH6-A,cytoplasmic side of membrane,GO:0098562,0.0002
4RH6-A,cytosolic large ribosomal subunit,GO:0022625,0.0000
4RH6-A,small-subunit processome,GO:0032040,0.0000
4RH6-A,pore complex,GO:0046930,0.0540
4RH6-A,vacuole,GO:0005773,0.0520
4RH6-A,synaptic vesicle,GO:0008021,0.0000
4RH6-A,supramolecular polymer,GO:0099081,0.0000
4RH6-A,transmembrane transporter complex,GO:1902495,0.0181
4RH6-A,U4/U6 x U5 tri-snRNP complex,GO:0046540,0.0000
4RH6-A,specific granule,GO:0042581,0.0000
4RH6-A,intrinsic component of plasma membrane,GO:0031226,0.1975
4RH6-A,ribonucleoprotein granule,GO:0035770,0.0000
4RH6-A,photosystem I,GO:0009522,0.0000
4RH6-A,light-harvesting complex,GO:0030076,0.0025
4RH6-A,receptor complex,GO:0043235,0.0030
4RH6-A,protein kinase complex,GO:1902911,0.0000
4RH6-A,whole membrane,GO:0098805,0.0037
4RH6-A,peroxisome,GO:0005777,0.0002
4RH6-A,chloroplast thylakoid membrane,GO:0009535,0.0000
4RH6-A,cytochrome complex,GO:0070069,0.0000
4RH6-A,nucleolus,GO:0005730,0.0001
4RH6-A,coated vesicle membrane,GO:0030662,0.0001
4RH6-A,methyltransferase complex,GO:0034708,0.0000
4RH6-A,nuclear outer membrane-endoplasmic reticulum membrane network,GO:0042175,0.0004
4RH6-A,myofibril,GO:0030016,0.0000
4RH6-A,endosome,GO:0005768,0.0011
4RH6-A,organelle subcompartment,GO:0031984,0.0003
4RH6-A,endomembrane system,GO:0012505,0.0381
4RH6-A,extracellular matrix,GO:0031012,0.2420
4RH6-A,somatodendritic compartment,GO:0036477,0.0000
4RH6-A,secretory granule,GO:0030141,0.0012
4RH6-A,synaptic membrane,GO:0097060,0.0000
4RH6-A,plastid,GO:0009536,0.0014
4RH6-A,serine/threonine protein kinase complex,GO:1902554,0.0000
4RH6-A,host intracellular organelle,GO:0033647,0.0010
4RH6-A,cullin-RING ubiquitin ligase complex,GO:0031461,0.0000
4RH6-A,nuclear body,GO:0016604,0.0000
4RH6-A,proteasome core complex,GO:0005839,0.0000
4RH6-A,ficolin-1-rich granule,GO:0101002,0.0000
4RH6-A,endocytic vesicle,GO:0030139,0.0003
4RH6-A,cell periphery,GO:0071944,0.7198
4RH6-A,cytoplasmic region,GO:0099568,0.0000
4RH6-A,RNA polymerase complex,GO:0030880,0.0000
4RH6-A,proton-transporting two-sector ATPase complex,GO:0016469,0.0000
4RH6-A,cytosolic ribosome,GO:0022626,0.0001
4RH6-A,proteasome regulatory particle,GO:0005838,0.0000
4RH6-A,organellar large ribosomal subunit,GO:0000315,0.0000
4RH6-A,mediator complex,GO:0016592,0.0000
4RH6-A,sarcomere,GO:0030017,0.0000
4RH6-A,large ribosomal subunit,GO:0015934,0.0001
4RH6-A,U2-type spliceosomal complex,GO:0005684,0.0000
4RH6-A,photosystem,GO:0009521,0.0008
4RH6-A,organelle outer membrane,GO:0031968,0.0000
4RH6-A,viral nucleocapsid,GO:0019013,0.0001
4RH6-A,cell projection,GO:0042995,0.0402
4RH6-A,late endosome,GO:0005770,0.0000
4RH6-A,viral capsid,GO:0019028,0.0017
4RH6-A,intracellular organelle lumen,GO:0070013,0.0043
4RH6-A,host intracellular membrane-bounded organelle,GO:0033648,0.0009
4RH6-A,postsynapse,GO:0098794,0.0002
4RH6-A,lysosome,GO:0005764,0.0253
4RH6-A,ribosomal subunit,GO:0044391,0.0003
4RH6-A,plasma membrane region,GO:0098590,0.0001
4RH6-A,chromatin,GO:0000785,0.0000
4RH6-A,plastid thylakoid membrane,GO:0055035,0.0000
4RH6-A,extracellular region,GO:0005576,0.9961
4RH6-A,polymeric cytoskeletal fiber,GO:0099513,0.0000
4RH6-A,perinuclear region of cytoplasm,GO:0048471,0.0000
4RH6-A,transport vesicle membrane,GO:0030658,0.0000
4RH6-A,catalytic complex,GO:1902494,0.0095
4RH6-A,nuclear pore,GO:0005643,0.0002
4RH6-A,histone methyltransferase complex,GO:0035097,0.0000
4RH6-A,actin cytoskeleton,GO:0015629,0.0000
4RH6-A,respiratory chain complex,GO:0098803,0.0000
4RH6-A,vacuolar membrane,GO:0005774,0.0000
4RH6-A,virion part,GO:0044423,0.0106
4RH6-A,nucleoplasm,GO:0005654,0.0010
4RH6-A,supramolecular fiber,GO:0099512,0.0000
4RH6-A,non-membrane-bounded organelle,GO:0043228,0.0274
4RH6-A,phycobilisome,GO:0030089,0.0001
4RH6-A,dendrite,GO:0030425,0.0000
4RH6-A,cell outer membrane,GO:0009279,0.5082
4RH6-A,cell division site,GO:0032153,0.0011
4RH6-A,cytoplasmic side of plasma membrane,GO:0009898,0.0002
4RH6-A,nuclear chromatin,GO:0000790,0.0000
4RH6-A,virion membrane,GO:0055036,0.0049
4RH6-A,inner mitochondrial membrane protein complex,GO:0098800,0.0000
4RH6-A,ribosome,GO:0005840,0.0011
4RH6-A,thylakoid,GO:0009579,0.0015
4RH6-A,nuclear envelope,GO:0005635,0.0027
4RH6-A,spliceosomal snRNP complex,GO:0097525,0.0000
4RH6-A,NADH dehydrogenase complex,GO:0030964,0.0001
4RH6-A,nucleoid,GO:0009295,0.0001
4RH6-A,respirasome,GO:0070469,0.0035
4RH6-A,neuron to neuron synapse,GO:0098984,0.0000
4RH6-A,bacterial-type flagellum,GO:0009288,0.0004
4RH6-A,cell surface,GO:0009986,0.1694
4RH6-A,host cell membrane,GO:0033644,0.1396
4RH6-A,peptidase complex,GO:1905368,0.0000
4RH6-A,icosahedral viral capsid,GO:0019030,0.0001
4RH6-A,hemoglobin complex,GO:0005833,0.0000
4RH6-A,ribonucleoprotein complex,GO:1990904,0.0008
4RH6-A,photosynthetic membrane,GO:0034357,0.0029
4RH6-A,replication fork,GO:0005657,0.0003
4RH6-A,mitochondrion,GO:0005739,0.0019
4RH6-A,viral envelope,GO:0019031,0.0107
4RH6-A,proteasome complex,GO:0000502,0.0000
4RH6-A,cytosol,GO:0005829,0.0183
4RH6-A,mitochondrial matrix,GO:0005759,0.0004
4RH6-A,ubiquitin ligase complex,GO:0000151,0.0000
4RH6-A,outer membrane-bounded periplasmic space,GO:0030288,0.0542
4RH6-A,transferase complex, transferring phosphorus-containing groups,GO:0061695,0.0008
4RH6-A,dendritic tree,GO:0097447,0.0000
4RH6-A,host intracellular region,GO:0043656,0.0015
4RH6-A,acetyltransferase complex,GO:1902493,0.0000
4RH6-A,supramolecular complex,GO:0099080,0.0004
4RH6-A,coated vesicle,GO:0030135,0.0002
4RH6-A,plasma membrane bounded cell projection,GO:0120025,0.0013
4RH6-A,presynapse,GO:0098793,0.0001
4RH6-A,neuronal cell body,GO:0043025,0.0000
4RH6-A,endosome membrane,GO:0010008,0.0000
4RH6-A,phagocytic vesicle,GO:0045335,0.0000
4RH6-A,extrinsic component of plasma membrane,GO:0019897,0.0004
4RH6-A,centrosome,GO:0005813,0.0000
4RH6-A,nuclear chromosome,GO:0000228,0.0001
4RH6-A,actin-based cell projection,GO:0098858,0.0009
4RH6-A,preribosome,GO:0030684,0.0000
4RH6-A,histone acetyltransferase complex,GO:0000123,0.0000
4RH6-A,chromosomal region,GO:0098687,0.0002
4RH6-A,kinetochore,GO:0000776,0.0000
4RH6-A,extracellular vesicle,GO:1903561,0.0080
4RH6-A,vesicle membrane,GO:0012506,0.0002
4RH6-A,anchoring junction,GO:0070161,0.0006
4RH6-A,exocytic vesicle,GO:0070382,0.0000
4RH6-A,envelope,GO:0031975,0.3450
4RH6-A,glutamatergic synapse,GO:0098978,0.0000
4RH6-A,proteasome accessory complex,GO:0022624,0.0000
4RH6-A,chromosome, telomeric region,GO:0000781,0.0003
4RH6-A,lytic vacuole,GO:0000323,0.0338
4RH6-A,membrane region,GO:0098589,0.0002
4RH6-A,small nuclear ribonucleoprotein complex,GO:0030532,0.0000
4RH6-A,cytoskeleton,GO:0005856,0.0004
4RH6-A,endopeptidase complex,GO:1905369,0.0000
4RH6-A,organellar ribosome,GO:0000313,0.0000
4RH6-A,integral component of plasma membrane,GO:0005887,0.1312
